doc ID	label	text
560		We were on vacation when I became ill. I looked up my symptoms on WebMD and was fairly certain what my problem was. I then started looking for an urgent care facility, which there was none!  I noticed an ad for Plushcare and it seemed like a no brainer to set up an appointment. I chose a time and a doctor called me on the time requested. After a short conversation he drew the same medical conclusion I had reach red. He asked what pharmacy I would like and said I would receive an email within a couple of minutes of our hanging up. 30 minutes later I went to the pharmacy and picked up my prescription. All this and I didn't have to wait 7 hours in an ER!  I would do this again in a flash!
561		I've used PlushCare twice in the last year. So easy to setup appt. online, the Dr. called at the exact time I requested, she was very friendly and easy to talk to. She sent a prescription immediately to my local pharmacy as we were talking. Everything done within 10 mins! and I never had to leave home when I felt awful! Love this service and will definitely use them next time I need a Doctor.
562		everyone from customer service to help me with the appointment time to helping me set up the video  was most helpful . Dr. Marks was kind and was most helpful.
563		I was really nervous at first to use PlushCare but they were very helpful. Always on time, friendly, knowledgeable and cheap. I recommend this to all my friends & family who also started using Plush Care. Very thankful for the Doctors who have treated my family. It's an amazing service you provide.
564		Called them because my doctor was closed on a major holiday. Very helpful. Would reccomend without hesitation.
565		As a mom who has no free time we just moved to California I work 15 to 18 hours per day moving from out of state needed some regular medication refills to get me by until I get a permanent dr.The doctor was fabulous ask me every question in the book and prescribe me my refills without aggravation also turning out he knew I was sick over the phone prescribe an antibiotic hopefully I will feel better soon great job I wouldn't know what to do without your service
566		Great service
567		This service is for people who understand what's going on with their own bodies, because of numerous experiences. However, it is reassuring to have a doctor on call who will ask all the questions necessary to rule out something we have not considered. I appreciate this because I don't have to go to urgent care or sit in my doctor's office for long periods of time just to get a script I already know I need.
568		Positive experience and enjoyed talking to the doctor.This sure beats going to a clinic.I will use Plush Care again when needed.
569		I needed to get a prescription for an infection. They were prompt and efficient. I will use them again with no hesitation.
570		Correct diagnosis, the disease is cured in a week with the prescribed treatment in my case.
571		Plushcare is a great company.  So smart... it is such a hassle with or without kids to drive to the doctor, check in and wait forever just to see the doctor for 2 minutes.  With Plushcare you are given the option to video chat or talk or the phone with the doctor.  It's nice that you can lie in your bed looking or feeling like s%*! until you get the doctor call from the time slot you selected. If a prescription is needed they can call it in and you can be on your way to picking it up via a drive through. I also love that if you need to follow up down the road there is a grace period where you won't be charged.   It's a smart and savvy company that everyone will be using in no time. The fee is minimal compared to going into a doctors office. Convenient and affordable. I believe your insurance company can be billed too. Just give it a try next time you are feeling I under the weather, you will be glad you did.
572		I tell everyone at my site about how great PlushCare is!  They call on time,  no long waits and hassles like a walk in urgent care, about 10 minutes and done for non-serious issues!
573		I really like using Plushcare for easy things like renewal of my prescriptions. One less place I have to go and use gasoline for. The Dr. always has time to answer any of my questions. I'm so glad I found out about Plushcare online.
574		Poison ivy got intense. Glad not to have to go out and wait in a waiting room to see a doctor!
575		On vacation, 2000 miles from home developed a urinary tract  infection.Was given a quick appointment, a compassionate, competent physiciana prescription and directions to a drug store to fill it in a town I didn't know.It all worked; saved the vacation.  Very thoughtful, thorough, and compassionate.
576		I was in Maui on vacation   I had an allergic reaction to something n I was able to talk to a doctor within the hour and have the medication I needed before noon. Saved my vacation. THANK YOU!
578		The service is beyond comparison and the doctors are responsive to the patient's needs.  I have used Plushcare on more than one occasion and have no negative comments.  Keep up the good work.
579		The doctor whom I spoke with was excellent! She listened patiently to my symptoms and asked very good questions in regards to my past health history and current health issues. She offered some good advice and further encouraged me to follow up with my primary doctor and set up appointments for further testing .
580		This was by far the easiest experience I've had with any healthcare provider. Once I realized it was all done online! Made the appointment. Called the customer service with a couple questions, who were very friendly, set up the account and it was done. The doc called me at the scheduled time and we went from there. So easy! I've already reccomened to a few people!
581		Amazing service. Honestly a life a saver!
582		I happened upon PlushCare, used it, and quickly became a fan. I was hesitant to give it a try at first because it sounded so easy and I wasn't sure it was legit.  I decided to go for it, and I am glad that I did. It is not always easy to see a doctor in person, especially on weekends. PlushCare has made it so easy. You set an appointment, the doctor calls you back, asks you a few questions, diagnoses the problem and writes a prescription.  It's as easy as that!  I have told others about this amazing practice and hope they will use it. I know that I'm going to continue using it.
583		Very easy and prompt
584		I love that you can schedule a telephone appointment and the Dr is very prompt calling back. He was pleasant and very easy to talk to. He asked me many questions to cover everything dealing with my issue. The Dr was kind and friendly.
585		I was so lucky to find PlushCare at a time when I was out of town and very ill. I did not know the area so was leery of a walk in clinic. Within an hour I was in the phone with a wonderful doctor who immediately sent my prescriptions to a local pharmacy which I picked up ten minutes later! Relief was at hand. I called back the next week at no charge to follow up and have my course of treatment extended. The level of care and concern was second to none and I have already begun to spread the word about your amazing service!
586		I have used this serice twice now with excellent response and care. Both physicians that treated me were simply wonderful. I will continue to recommend Plush Urgent Care to anyone and everyone.
587		I love how easy and convenient it is to use.
588		I was traveling for work, out of network, and sick on a weekend.  I was able to get a correct diagnosis and medicine in only a few hours.  The doctor was friendly and very willing to talk about the diagnosis and treatment options.  The cost was affordable (and especially so compared to my other options).  PlushCare was so convenient and pleasant.
589		I had a very positive experience with PlushCare Urgent Care.  I was traveling and needed immediate help with a Urinary Tract Infection.  I didn't have transportation to a clinic so I found PlushCare online.  The Dr. was professional and was able to call in a prescription to a pharmacy within walking distance of where I was.  It went to smoothly.  I was extremely pleased.
590		I've used Plushcare about five times. Very convenient, you pick a time for you and no wasted time trying to get into your primary physician for an appt.
591		Plushcare was great!! They called when they said they would. The Dr.  was very helpful and prescribed antibiotics. I will definitely recommend plushcare.
592		The doctor made the experience comfortable and he help me get rid of skin problem that had been bothering me for a long time. I have recommended this service to many of my friends.
593		Easy to talk to and very professsional.  Love it that you can call back if the condition worsens or the mess aren't working and you aren't charged for that. Love this service
594		Doctors that I have spoken to, are knowledge and caring! Thank you!Plush care!Highly recommend your service!
595		I was out of town and didn't want the local urgent care!  This was Easy!  On-time!  I chose FaceTime call and it was perfect!  Doctor was Very thorough and compassionate!  Issue solved in one call!  And the discount Rx card saved me $10!
596		Caring staff
597		Medical staff is very professional. The provider called at the exact time of the appointment and prescriptions were called in promptly for customer convenience.
599		It was refreshing to talk to  a Physician who lisrens.
600		I found the doctor easy to speak to and very understanding of my condition he was able to articulate my condition and prescribed accordingly all together a very successful appointment and we could thoroughly recommend the plushcare clinic thank you
601		We were on the road and I had a terrible sinus infection. Couldn't find a clinic close by and saw plush care on line. The dr was kind, knowledgeable and professional! I would call again with no reservations at all.
602		I am a very busy business owner that does not have healthcare nor time to wait at a med clinic for simple treatments for small problems. Dr Rudy was very thorough and handled my problem very efficiently and effectively. Thank you so much!!!
603		Plush Care was amazing.  I was traveling and unable to get to my primary care doctor. They gave me prompt care and I was immediately taken care of.
604		I had had a UTI for a few days while we had been out of town for my mother-in-law's funeral.  I called my family doctor's office to see if I could get in the next day when I would be getting home but they were going to be closed.   I remembered Plush Care and decided to try it.   A Plush Care doctor phoned me in the morning at the appointed time, asked all the appropriate questions, and I picked up a prescription at my pharmacy just a little while later.
605		Same day appointment to see a doctor for an infected cut on my finger. The doctor was friendly and the service was a breeze to use. I didn't have to leave work and got a prescription for antibiotics. Saved me a trip to an urgent care facility!
606		I was hesitant at first that this was all I hoped for but it was exactly what I needed. I made the appointment online, the Dr. called right on the dot, we spoke of my symptoms for 7 minutes, he called in Rx to my local pharmacy. Easy, fast, convenient. I highly recommend!
607		Quick courteous service with prescriptions  sent to your local pharmacy for pick up
608		Diagnosis and treatment in an hour.
609		Excellent service and so convenient. The only problem I had was that they didn't accept my health program, Humana, and that makes it too expensive for me to use as often as I would like to.
610		Love Plushcare! Was recently sick, running a high fever, afraid to drive myself anywhere. Used Plushcare, and an hour later a friend picked up a prescription for antibiotics, and I was all good. Thank you!
611		Fast, efficient, easy, and even got a call back from the doctor the next day to see how I was doing.  Beats going in to the doctor's office any day for minor medical problems!!!Erica
612		It was nice being able to talk to the doctor over the phone and having an appointment time. It saved us from sitting in the ER for hours. I will be using Plush Care again!!!
613		Very easy, and fast.
614		Have used the service twice. Doctors were very prompt in calling and listened to my concerns. Very thorough in their questions to properly diagnose.
615		Ive used PlushCare a few times now, it's so  convenient when you don't have the time to sit in an urgent care or emergency room. The doctors really listen to you and probe for details about your health concern before prescribing any meds. I have told many people about this service and stand behind their practice.
616		No driving, no waiting. You can schedule your appointment in the comfort of your own home. Great service for minor medical needs. The doctors I've talked to seem very well informed and knowledgeable. saved me time and money!!!! Thanks Plush Care😊😊😊
617		Awesome service!
618		Doctor called at exact appointment time. Was very patient, easy to talk to, very knowledgeable.
619		Had a uti went online was provided with several Drs. in my area and several online appts. for the one I chose.  Tried to have a visual meeting with him.  Didn't work but he called me in an hour or so and listened carefully to me and prescribed medicine to the pharmacy of my choice. Was very pleased. I had insurance so that really helped. Came back to the site later and noticed that I could have received a discount on my prescription but too late had already picked it up.  Would have been nice if I had been told from the beginning this was a perk.
620		I have received thorough and professional care for recurring or urgent issues - such as U.T.I., and filling a prescription while on vacation. PlushCare doctors take the time to make sure their diagnosis and treatment are appropriate. It's much more convenient and cost effective than a brick and mortar urgent care.
621		Very easy and convenient.  I would really like it if you had an App for my iphone.
622		"From start to finish this was the easiest """"office visit'. So thankful I didn't have leave the comfort of my home, except to go get the medication I needed."
623		Wonderful experience !  Had the medicine within an hour !  Saved our vacation !  Thank You !
624		beats waiting in a doctors office
625		PROFESSIONALLY SATISFIED
626		I deal with the community on a daily basis. I have to tell you that with 20 years of working in the community. I have never dealt with such an efficient amazing doctors and it easy process to be seen for a toothache for an earache for a sinus infection for many different medical reasons. Also to do it by phone out  my home or on my computer for that convenience it's Irreplaceable you cannot ask for a better company or better service. Let's not mention my small co-payment.
627		Great doctor,and great service.
628		I have had nothing but great experiences with Plushcare. I love it and it makes life a lot easier.
629		Dr. Allan Marks is amazing! Doctors couldn't home with my migraines but he did in less than 10 minutes.
630		So fast, easy, efficient and better than Dr.s I have seen in person.  The Dr. listened to my issue,  offered a solution and it was one that worked. Well worth the money and much cheaper in the long run than dealing with a lot of unnecessary tests, etc...
631		No driving, no need to wait, no sharing the space with other sick people. Dr was great! Wonderful system!
632		Such a wonderful service. Helped me so much whilee on vacation. Dr. Rudy was wonderful!
633		Very fast and effective
634		I would recommend PLush Care to anyone!
636		Call was ahead of schedule, discussion was succinct, follow through items addressed in a timely manner
637		THE most convenient app ever.   It's a must have!   They have saved me time and money and the Dr.'s are on point.   Love them and highly recommend them.
638		Was nervous about using online doctor, but very professional and caring.   What I was dreading turned out to be a rewarding experience.   Dr was helpful and caring.   Would definitely use again.
639		Was traveling and had a gout attack.  Looking for an urgent care and found PlushCare via a Google search.  Downloaded the app, made an appointment and was having a videoconference with my doctor within an hour.  I would use this service again in a heartbeat!
640		Just relocated to the Sacramento area and haven't established new medical care. My daughter got a sinus infection and this service made a getting care very convenient that otherwise could've been much more difficult not knowing where to go.
641		PlushCare is a fantastic option to a time consuming in-office visit for non-emergency issues.
643		Great service I recommend
644		Easy, quick, and effective!
645		Finally, something in the medical industry that is beneficial to the patient and is cost effective. Thank you.
646		I have used plush care several times consulting doctors for different issues. I can say without hesitation that there are some of the finest doctors I have ever spoken with and are very knowledgeable.
647		This is the way of the future for light medical needs.
648		The Doctor I had the chance to visit with was helpful and knowledgeable.  Thank you
649		One Sunday, I called PlushCare about a headache that just wouldn't go away.  A doctor called me back about 30 minutes later.  I explained that the headache had started on Friday night, and still wasn't gone by Sunday morning. The doctor I spoke to asked me if it hurt to move my head or in bright light.  I said yes to both questions.  The doctor's diagnosis was migraine and he prescribed something that took care of it within an hour of me taking it.  I would highly recommend PlushCare!  Their service and knowledge are excellent!
650		Talk about convenience! Not only is this a moderately priced way to get help fast, the app is easy to use for anyone. The doctor was kind and helpful!! I was treated for strep within a day, and didn't have to be out of work too long because I caught this early and get the help I needed fast. If you're in any doubt, push it aside and give this a try, you will NOT be disappointed! and of course, feeling better in no time!
651		I work with kids and don't have time to not feel 100%, especially during the school year. Unfortunately, it happens more than I would like and normally, I have to schedule an appointment and hope that my doctor can see me after work. That is until I found PlushCare. My co-worker had used it and recommended it to me. At first I wasn't sure something so straight forward was even possible, but I was wrong. I downloaded the app, booked the next appointment during my lunch, and then had a prescription waiting for me at CVS. This is so simple and easy, I could not believe it.
652		I made an appointment online with PlushCare and it was simple and easy to use! Talking to the doctor over the phone and not having to make my way in for a visit to be diagnosed and treated was really convenient!
653		I appreciate the excellent service PlushCare provides over the telephone, especially because I travel so much and am not always able to physically go into the doctors office.  Dr. Wantuck was thorough and pin pointed exactly what I needed to heal up from a recent illness.  It's comforting to know that if I'm ill whilst on the road for work in the future, I can call on PlushCare!
654		Couldn't get in to my local doctor.  Found this place after a quick search.  Booked an appointment and was seen in less than hour.  Everything went well and I was prescribed what I needed.  This experience was infinitely better than my normal waiting 2 hours to be seen by a nurse or physicians assistant at my doctor's office.
655		This is exactly the sort of thing I wish someone had thought of years ago.  This way, I didn't have to wait in a waiting room and give other people my germs (and be exposed to theirs!) when I'm sick.  I just booked an appointment online, the doctor called and prescribed the appropriate medication.  Couldn't be happier.
656		Great service. Like most people, I hate going to the doctor, especially when i end up sitting in the waiting room for hours.  This eliminates that problem!
657		I had contacted PlushCare because I had a rash in an embarrassing location. By being able to video chat it made me feel more comfortable and I was able to get medicine and my rash cleared quickly. Thanks doc!
659		Had a very itchy a$$hole for over a week.  Did some googling and figured it was a$$ cancer or pin worms.  I didn't want to goto my local Dr. due to the nature of the simptoms.  I found Plush Care I was talking with a Dr. from Plush Care within a hour.  She recomened I change my diet to have more fiber.  After a week I was tottaly cured and didn't need any drugs.  I got saved me from a very embarassing visit to the ER room since my normal Dr. was booked for weeks.
660		I went to Plush Care for an upper respiratory ailment. Their diagnosis was spot on. And their attention to detail and care was far beyond what I typically receive at my local doctors office.
661		During a recent business trip to San Fransisco I came down with a very serious ear infection. Without having any idea of local doctors offices a quick call to my friend brought me to Plush Care, and the service was fantastic! Within an hour I had an appointment and was speaking with a great doctor. Service couldn't have been better, will use in the future, great company!
662		I found PlushCare for a UAT in the wee hours.  I clicked for an appointment, and the physician called right on the minute (I could have web cam, but don't have a camera).  He took a good history, then sent a prescription to my pharmacy.  The entire thing took 11 minutes (about the time your regular physician will spend with you), without the driving and the waiting.  NOT ONLY THAT, he gave me a special number to call for immediate assistance if anything was untoward.  Highly recommend.
663		Easy to setup appointment. Doctor was thorough with his questions and actually listened to everything i had to say. Very pleasant experience.
664		Plushcare saved me when I had strep throat.  I was new to town so I didn't know a good doctor off-hand.  As I was sick, I also wasn't in the mood to look up doctors and call around to a bunch of places and make appointments for who-knows-when.  I wanted to talk to a doctor quickly, and Plushcare came through perfectly after I stumbled upon it via a Google ad.  Within 30 minutes I was talking to Dr Mai Shiota, who was incredibly professional and attentive.  She wrote up a prescription, and 10 minutes later I picked up my antibiotics at the Walgreens downstairs.  The whole process from first landing on the Plushcare site to having antibiotics in my hands was less than an hour.  Plushcare is the way most simple medical issues should be dealt with.
665		This last weekend I was in New York for a close friends wedding and it was my first time to the city. On my fourth day there, my ear started to hurt, two days more and I couldn't handle it anymore.  Plus all the music and shrieking children didn't help at all. After searching urgent care on yelp I found PlushCare, their system seemed easy enough. I was able to make an appointment on my phone and get my prescription to cvs in about an hour. Im happy to say using PlushCare was well worth the effort.
666		After being sick in bed for days, not wanting to move -- I knew I should see a doctor, but nothing is worse than having to drag your exhausted body to the office. So, I did a quick search and found PlushCare. It was so convenient and I was diagnosed quickly so that I could start feeling better faster. The doctor was so considerate and each step of the way! 5-stars!!!
667		I was sick with a cough, sore throat and ear ache. I spoke to a doctor within 45 min. And I had my prescriptions within the hour. Thank you PlushCare and Dr Mark Allan for excellent service. I will recommend PlushCare to EVERYONE!
668		"I was sick with an acute bronchitis- but heavy like pneumonia. I have had asthma lifelong and the throat tickle started on Tuesday and by Thursday I had to abandon my camping trip- head home to recover.. My regular doctor would not let me """"slide in"""" (walk in) on Thursday and at 4pm the local urgent care had 20 patients ahead of me...and they close at 6pm. Looking on the computer for any local doctor...I came upon Plushcare??? Heck....Having no idea what to expect---called---had second thoughts---hung up.. They called me back hmm. The rest is good history...a quite thorough phone exam...a prescription sent into my local CVS... and it's Saturday and some very nasty stuff gone from my lungs and on recovery road. Dr Wantuck is on my """"rolodex"""" !  Thank You."
669		I am very happy and very much pleased with the PlushCare Urgent Care. Thank God there is this website available to speak a doctor asap that would prescribe medication asap. I highly recommend this to everybody. I already shared my experience with Plushcare to my friends and family and give it a try even if they have their own doctor already. This is perfect if you need a doctor right away especially when you can not reach your doctor yet or your personal doctor is on vacation. Please check the website.
670		Obtained an appointment quickly. Great customer service. US Doctor that I can understand. Affordable!! Caring Doctor. All around awesome service.
671		Dr. Rudy was prompt to call at the appointment time. He listened to my needs and responded with care and concern. I liked that I got to rest at home and not have to wait in an urgent care with other sick people. It really took the stress level down. The pricing was reasonable and I will most assuredly will use this service again! Plush is the Uber of the healthcare world! Thanks again!
672		Such a flawless system!  Was able to see a doctor immediately and my experience thus far has been overwhelmingly positive.  Great company, great leadership and a fantastic vision!
673		ALL I can say is that plushcare is amazing. I cant believe this hasn't been around longer it is in great need. I was treated by Dr. George Rudy for an awful infection. I don't have insurance right now and it was critical I got care. When my new insurance comes I am still going to use plushcare for these kinds of treatment. I have made a full and perfect recovery. He was so kind and helpful while taking as much time as I need to hear me out and treat with with excellent medical care. You can hear how smart and qualified he is while still being sensitive and kind. I didn't have to sit in an urgent care while being in extreme pain and discomfort and it was so quick and easy. The pharmacy was close and I am still so gratefuk for this service. Plushcare don't ever go away!!! Even the customer service that I called prior was extremely kind and helpful. FIVE STARS!!!
674		I was treated and picked up my antibiotics within an hour. All done over the phone. Very friendly doctor. They've earned a new customer for life.
675		I am so glad that I finally decided to give PlushCare a try. In fact, after my consultation with Dr. Nuwer I told myself that I should have called earlier. I was fighting an awful cold that didn't seem to get any better. She took time to ask me in depth questions and gave me options. Very patient. I felt that this was better than going to a doctor's office where I usually feel rushed after waiting forever in the waiting area. I feel so much better after I followed her treatment. I have the option of calling her back in five days if I feel that I am not getting better. There is no doubt that I will use Plush Care again. It was so easy to schedule a time to talk to Dr. Nuwer. I definitely recommend this service to anyone.
676		I discovered PlushCare while traveling.  I needed a prescription but was in route to New York and found their website by chance.  After a phone consultation with one of the PlushCare doctors, I had a prescription waiting for me when I arrived.  I have used the service, and the same Doctor, several times.  Even here at home I just schedule an appointment and receive immediate response and satisfaction.  My schedule is very busy and not having to sit in a waiting room full of other ill patients makes this service even better!  This is a unique service which I intend on using again and again.  Thank you, PlushCare!!
677		Seriously can't say enough great things about PlushCare. I had called my regular doctor this past Friday morning about a problem I was having and spoke to her staff team. After describing the problem, I was told that the doctor would give me a call by the end of the day. I waited all day for the call, that I never got. Finally, when I was close to giving up on Saturday morning I found PlushCare. I called and spoke with Casey and he was extremely helpful in booking my appointment to get the help i needed. I talked with the doctor and was sent a prescription to my local CVS all before noon. I am so happy that I found PlushCare and that I was able to get my question answered and get the help I needed quickly. I don't know that I'll be going back to my regular doctor after having such a great experience with PlushCare.
678		A sore throat turned into a 103 degree fever on a Friday night and there were no nearby urgent care centers that were open. I was a little bit wary of a company that provides health care over the phone but I was in a bind. I called and made an appointment. An hour later I spoke with the Doctor who diagnosed me with strep throat and prescribed antibiotics. I picked them up that night and by morning had turned the corner.I'm not sure if this is the best service for everyone, but it worked great for me.
679		Due to heavy work commitments, I was unable to see my primary care physician or visit an urgent care after hours.  From start to finish,  PlushCare delivered on their website promises.  The sign up process is easy and I was able to schedule an appointment that began 15 min later.  Dr. Wantuck called precisely 4:45 pm and was very easy to talk to.  He asked all the appropriate questions about my illness, medical history and current medications.  I was able to ask all of my questions and get clear answers.  He called in my prescription to a local pharmacy immediately after the call and also promptly emailed me lab test orders.  They use SonoraQuest labs in AZ and it was easy to complete the required tests the next day.  I was able to view my results online via Sonora Quest and had one abnormal finding.  I called the 800 number and Patrick was very helpful.  Dr.  Wantuck called me back in 15 min.  He explained the result and answered all my questions.  There was no sense on my end that he was trying get off the phone and move on to the next patient.  If can't see your doctor promptly, are too sick to sit in urgent care, or you have scheduling problems like I did, PlushCare is your answer!  I will use this practice again without hesitation!
680		Yes. I'M rating this 5 stars. At first I was very skeptical about the service. I initially went online looking to schedule an appointment with walgreens take care clinic to address the ongoing issues with my shortness of breath, wheezing and nothing but ongoing coughing. All this caused by bronchospasms that I was previously diagnosis with last year of 2014 when I went to the ER for shortness of breath and wheezing. I was prescribed an  Albuterol inhaler as needed for wheezing and shortness of breath. Months went by and I finally took my last puff on my inhaler. So I dealt with this for quite some time without a prescription because I had no insurance due to being laid off. One night I could no longer take after doping myself up on 75mg a night of benadryl just to help deal with my allergies and my shortness of breath so i decided I would go to the take care clinic and that's when I came across plushcare, I did extensive research and looked on BBB and saw that they were legit and a had alot of good reviews. So I took a chance because for one it would be cheaper than paying $100 plus other fees to go to the take care clinic and not having to go to the ER for sure would save me a lot of money. NOTING that when I went to the ER last year for the shortness of breath I racked up $592 in medical bills just to receive a nebulizer treatment and steroids. But with plushcare I paid $69 for my appt and $58 for my inhaler with a $10 discount plushcare provides you with or without insurance. I'm from Chicago, IL so I had the pleasure of having James Wantuck, MD as my doctor. He called me at the specified time I had set up, ask me very detailed questions regarding medical history, medications and so forth, he was very kind and understanding and even told me what type of environment to avoid given my condition. What I also liked most was his willingness to make sure that the medication prescribed was going to be effective and if it didn't work to follow up with him so we can go to plan B. So yes I will be using this service moving foward. I told my family, friends and coworkers about this. Pls understand this is not a scam. Don't knock it unless you have tried and if u knock it well to bad for you, but I have my solution for not waiting for hours or even days to see a doctor and saving money. So thank you Plushcare and most of all Dr. Wantuck.
681		came across PlushCare while searching for urgent care options in Oak Harbor, Ohio. I was not necessarily looking for treatment during my call. Instead I was primarily calling to determine whether I needed immediate medical care for a set of symptoms that could have possibly related to a serious medical condition. I tried getting in to see several local doctors with no luck that day, so this seemed a convenient and viable alternative.The scheduling process was easy (though be aware that the time zones on the schedule may be for CA time and not your own) and I received a call promptly at my scheduled time. So far, so good.But what REALLY amazed me was the quality of the interaction between my doctor and me. He listened carefully and didn't rush me at all. He asked questions directly related to my specific concerns. Once I finished presenting my symptoms and concerns, he asked great questions. I've noticed often that doctors do not pick up on nuances or listen carefully and end up jumping to conclusions instead.After I finished sharing my symptoms, Dr. Wantuck summarized which of my symptoms concerned him and which did not. Since I was trying to evaluate how serious my symptoms were, this was extremely helpful. He was sensitive, compassionate, and I could tell that he was taking my situation seriously.Being candid, I will say that I had a high level of skepticism about the online doctor experience. I questioned the credentials of the doctors that would provide service this way, and didn't expect such a satisfying, professional experience. I have recommended PlushCare to many friends and family since my first experience and will certainly use the service again in the future.
682		"I was on vacation in the bay area when I recognized the early signs of a UTI (sorry if TMI). All I can say is THANK GOODNESS my cousin knew about PlushCare. I called, made an """"appointment,"""" explained my symptoms to the PC Doc and got my prescription, all in less than a couple of hours. It was a no-nonsense, easy-to-use system and it was perfect for someone traveling, or who just doesn't have time to mess with making an appointment for a week from now when it's too late."
683		"A friend recommended I try plush care before going to the visiting my local doctor for a sore throat/sinus/sore ear drums that wouldn't go away. I signed up online and booked my appointment and was speaking with a doctor an hour later via phone. The doctor was extremely professional and courteous. I explained my condition to her and she asked me a couple of questions. After our 10-15 min conversation she had diagnosed me with a ear infection. My prescription for antibiotics was available for pickup 30 minutes later. This was the most simple and REASONABLE """"doctors visit"""" I have ever had. I hope to not get sick anytime soon but if i do, I will definitely use Plushcare again and recommend it to everyone I know."
684		I used PlushCare for the first time after being referred by a friend. It was easy and convenient, and I will definitely use it again.
685		I have been fortunate to be able to use PlushCare a few times and have always had a great experience.Skipping the 30 minute drive to the doctors office just to find out they are running behind and having to wait an hour makes PlushCare well worth the affordable cost. I have been diagnosed and prescribed medicine without even leaving my house. I have recommended PlushCare to all my friends and family and highly recommend it to anyone else. You will not be disappointed!
686		Couldn't be any happier with my experience. Great staff that was extremely helpful and accurate. Everything was done in a very timely manner!! Will be telling everyone and anyone I can about PlushCare!
687		I don't know you about you, but typically I find that I get sick over the weekends or when I am on vacation.  I was recently sick during a weekend and I had heard about Plus Care.  I thought, why not give this a try since I would have to pay a copay for an urgent care that would force me to leave my house. Anyway, I scheduled the call, I video chatted with the doctor and he called in a prescription for me.  This was all from the comfort of my home while I was in my PJ's.  Shortly after the call was completed, my husband went to the store to pick up my medicine and I got to stay at home, in bed, resting.  The doctor was understanding, efficient and provided me with the cold medicine I needed to get better.  Can't say enough about the great experience!!!!!!
688		Amazing service I loved how simple and fast and how I got to pick the exact time. Very helpful staff. I will send everyone my way here:)
689		I had a common medical problem and used plush care after a recommendation from a friend. I was a bit skeptical at first but it was a great, comceiment service. Setting up the appointment was easy and I spoke to a doctor that day from my home.
690		I was nervous at first with this being a scam. At the time I didn't have a car so I couldn't drive to the Doctors. I gave it a shot and was pleasantly surprised how fast it was to schedule a phone appointment (45 minutes). I was able to submit photos to help the doctor. They were able to give me a prescription and my husband picked it up on the way home. If your nervous about this service, let me reassure you they're REAL, they care and are able to help and give prescriptions. This will always be my first option in the future. And you cant beat the price!
691		I googled Urgent Care and Plushcare came up but I didn't understand completely what they did, so I called for an explanation. I couldn't believe how easy it was to speak to a doctor so I booked an appointment. It didn't take long at all speaking with the doctor and within an hour I picked up my prescription. What a great idea and service. I definitely will be using Plushcare again. Thanks!Casey
692		Saved me from the agonizingly long urgent care visit. Was under the weather, with cold and slight fever and Plush care came across my google search. Tried it for the first time and the experience was amazing. After talking to the doctor from my home, the prescription was filled and waiting for pickup at the nearby CVS. Can't imagine why i haven't tried this before. Definitely the future!!
693		Quick response, and great to be able to make an appointment instead of sitting in a virtual or real queue. Doctor called promptly at the scheduled time, asked detailed questions and understood the issue I was experiencing. I felt that I received the same, if not better, exam compared to a traditional urgent care center without having to drive across town, wait and end up paying more than the PlushCare fee. Obviously this service isn't going to help when you need stitches, but seems like a great option for any condition that can be described over the phone without need for a physical exam or intervention from the treating physician.
694		Here I am at home with a sick son and not feeling well.  I didn't know what I was going to do since I had a pretty good idea that my condition required antibiotics.  The last thing I wanted was to take my son to a walk in clinic and wait four hours to get a prescription.  I went online and searched for clinics nearby and came across the add for Plushcare.  At first I was skeptical, but when I read their website information it made perfect sense and was an answer to my dilema!  I made an appointment online and within a half hour I was on the phone explaining my symptoms to the doctor.  Within two hours I had my prescription and was able to relax and take care of my son.  Everybody is so busy these days and I can only speak for myself when I say that having an option like this is a HUGE help amd stress relief.  There have been times in the past that I have been in a similar situation and had gone a week before i was able to seek medical care.
695		I travel often on business and, unfortunately, am prone to sinus infections. I can't tell you the number of times I've been faced with severe sinus congestion and a mandatory business trip within the next couple of days. In the past it's been nearly impossible to see a doctor in time to address both my health and business needs, and I've been forced to travel with severe sinus or ear pain.  But now, PlushCare has developed the perfect solution.  Having top-quality healthcare available when an illness strikes is what we all need -  in my case, it's absolutely essential. Thank you PlushCare!
696		I highly recommend this company.  I wait an average of 2 weeks to get an apt with my doctor, or my kids pediatrician. Then I wait in a crowded waiting room for sometimes hours, just to see the doctor for 5 mins. My husband found Plushcare.com at 7:15 am, and I was talking to an actual doctor at 9:15am, the same day. They even called in a prescription for my sinus infection to my pharmacy. It was quick, convenient,  and extremely helpful. I have already told my friends and family about plushcare, and will continue to spread the word. I'm so glad my husband found this company!
697		My experience with PlushCare has been more than satisfactory. It's comfortable, because the doctors are all trained from top-tiered schools like UCSF and Stanford, and their professionalism clearly reflects it as well. The cost of ALL visits (they'll keep seeing you until you've solved whatever it is you called in for originally) was $45, which is so much cheaper than the actual copay of urgent care firms. And the people working at the company were super friendly in receiving feedback about my experience and how they could improve the process. Great company, great service—really excited to see it expand geographically!
698		This was the easiest doctors appointment I've ever booked. I was able to make an appointment for the same day, talk to the doctor and get the help I needed. This is something that I will definitely use in the future and recommend to my friends and family.
