doc ID	label	text
686		I don't know you about you, but typically I find that I get sick over the weekends or when I am on vacation.  I was recently sick during a weekend and I had heard about Plus Care.  I thought, why not give this a try since I would have to pay a copay for an urgent care that would force me to leave my house. Anyway, I scheduled the call, I video chatted with the doctor and he called in a prescription for me.  This was all from the comfort of my home while I was in my PJ's.  Shortly after the call was completed, my husband went to the store to pick up my medicine and I got to stay at home, in bed, resting.  The doctor was understanding, efficient and provided me with the cold medicine I needed to get better.  Can't say enough about the great experience!!!!!!
689		I was nervous at first with this being a scam. At the time I didn't have a car so I couldn't drive to the Doctors. I gave it a shot and was pleasantly surprised how fast it was to schedule a phone appointment (45 minutes). I was able to submit photos to help the doctor. They were able to give me a prescription and my husband picked it up on the way home. If your nervous about this service, let me reassure you they're REAL, they care and are able to help and give prescriptions. This will always be my first option in the future. And you cant beat the price!
690		I googled Urgent Care and Plushcare came up but I didn't understand completely what they did, so I called for an explanation. I couldn't believe how easy it was to speak to a doctor so I booked an appointment. It didn't take long at all speaking with the doctor and within an hour I picked up my prescription. What a great idea and service. I definitely will be using Plushcare again. Thanks!Casey
691		Saved me from the agonizingly long urgent care visit. Was under the weather, with cold and slight fever and Plush care came across my google search. Tried it for the first time and the experience was amazing. After talking to the doctor from my home, the prescription was filled and waiting for pickup at the nearby CVS. Can't imagine why i haven't tried this before. Definitely the future!!
692		Quick response, and great to be able to make an appointment instead of sitting in a virtual or real queue. Doctor called promptly at the scheduled time, asked detailed questions and understood the issue I was experiencing. I felt that I received the same, if not better, exam compared to a traditional urgent care center without having to drive across town, wait and end up paying more than the PlushCare fee. Obviously this service isn't going to help when you need stitches, but seems like a great option for any condition that can be described over the phone without need for a physical exam or intervention from the treating physician.
693		Here I am at home with a sick son and not feeling well.  I didn't know what I was going to do since I had a pretty good idea that my condition required antibiotics.  The last thing I wanted was to take my son to a walk in clinic and wait four hours to get a prescription.  I went online and searched for clinics nearby and came across the add for Plushcare.  At first I was skeptical, but when I read their website information it made perfect sense and was an answer to my dilema!  I made an appointment online and within a half hour I was on the phone explaining my symptoms to the doctor.  Within two hours I had my prescription and was able to relax and take care of my son.  Everybody is so busy these days and I can only speak for myself when I say that having an option like this is a HUGE help amd stress relief.  There have been times in the past that I have been in a similar situation and had gone a week before i was able to seek medical care.
694		I travel often on business and, unfortunately, am prone to sinus infections. I can't tell you the number of times I've been faced with severe sinus congestion and a mandatory business trip within the next couple of days. In the past it's been nearly impossible to see a doctor in time to address both my health and business needs, and I've been forced to travel with severe sinus or ear pain.  But now, PlushCare has developed the perfect solution.  Having top-quality healthcare available when an illness strikes is what we all need -  in my case, it's absolutely essential. Thank you PlushCare!
695		I highly recommend this company.  I wait an average of 2 weeks to get an apt with my doctor, or my kids pediatrician. Then I wait in a crowded waiting room for sometimes hours, just to see the doctor for 5 mins. My husband found Plushcare.com at 7:15 am, and I was talking to an actual doctor at 9:15am, the same day. They even called in a prescription for my sinus infection to my pharmacy. It was quick, convenient,  and extremely helpful. I have already told my friends and family about plushcare, and will continue to spread the word. I'm so glad my husband found this company!
696		My experience with PlushCare has been more than satisfactory. It's comfortable, because the doctors are all trained from top-tiered schools like UCSF and Stanford, and their professionalism clearly reflects it as well. The cost of ALL visits (they'll keep seeing you until you've solved whatever it is you called in for originally) was $45, which is so much cheaper than the actual copay of urgent care firms. And the people working at the company were super friendly in receiving feedback about my experience and how they could improve the process. Great company, great service—really excited to see it expand geographically!
698		I am a business traveler who lives in Florida and commutes to the Bay Area for work each week.  Yesterday I realized my allergies had turned into a sinus infection, and by last night I realized it was a BAD sinus infection.  I went online to search for Urgent Care locations close to my hotel, and PlushCare was an option that came up.  I clicked on the link, and intrigued, I decided to book an appointment for a telephone consultation.  I figured that if it was too good to be true--and I was convinced it would be--I could then leave to go find a bricks-and-mortar urgent care location.PlushCare DELIVERED on their claims.  The physician called me within two minutes of the appointed time, and I received a confirmation phone call shortly after booking the appointment.  Within 10 minutes of finishing my conversation with the physician, I checked my CVS mobile application and my prescriptions had been received and were being filled.$40 copay on my insurance for a visit to an Urgent Care with a lengthy wait, as opposed to a $49 fee for a phone call consultation in the location of my convenience and a speedy course of treatment?  Done.PlushCare has a very satisfied customer who will use them again if I have a problem they can help me with.
699		I was visiting Lake Tahoe and none of their urgent care centers are open on Sunday.  I knew I had a sinus infection stemming from a virus that would not go away. The doctor was very thorough in my diagnosis, making sure that his treatment would be the correct one.  After one day on the antibiotics I felt human again. I was able to start my recovery without having to wait until a weekday and did not even have to leave the house.
700		I am on a business trip across the country from home and woke up with a wicked UTI. I'm not familiar with the Coronado area and really didn't want to go to an urgent care or ER and contract something worse. I was hopeful when I found this company on a Google search but didn't believe this service could be true until Dr. Obrien called me on time. We talked for 12 minutes and he called in a prescription to begin my healing. He even called me later to see how I was doing. I'm so thankful and already feeling better. I would recommend this service to anyone. Thank you.
701		My daughter had a cough and wasn't feeling well and my ex-wife decided to drop it on me in a text. I called urgent care and they didn't have an appointment available until four days out.  When I goggled urgent care to find a different location I found PlusCare. I figured $10 bucks in gas, $15 deductible, 2-3 hour wait, hanging out with a bunch of sick people; or making dinner, helping with home work, and going about our evening as planned. It was a no brainer! My Daughter thought it was REALLY COOL !  Doctor Miller called us right on time. W H A T !   yes, right on time. We then went into a video chat and after several minutes Doctor Miller was able to decide what was the best remedy for the situation. My Daughter asked how long do you think it will be before you can x-ray, do blood pressure and temp over the CPU. I would think sooner then we think. This is the way of the future and I am glad we were able to use PlushCare, Thanks Google. Another great point to make is Dr. Miller spent more time we us then most doctors have in the past, We didn't feel rushed ! Thank You Dr. Miller ..
702		I had been sick for three days and wasn't getting better. I knew I needed antibiotics but the thought of getting out of bed and driving myself to the doctor was inconvenient. I googled urgent care and plush care came up. For $45 I have it a shot and I am glad I did. It saved me a lot of money and hassle. Highly recommend it. The doctor was knowledgable and knew right away that I had strep throat. :-)
703		"My daughter had tonsillitis.  I knew it was tonsillitis because of the temperature on the thermometer and the nasty white stuff on her tonsils.  I've seen it before.  I knew she needed antibiotics.  But to have to run out to urgent care with a sick kid...not good.  Plus, it's very expensive.I decided to look online for a """"new urgent care"""" for my sick daughter, and stumbled across PlushCare.  I thought it was too good to be true.  Handle the situation over the phone (or video chat if you like?).  $45?!!  If it worked, it would be the best thing ever.  I made an appointment, put in my daughter's info, and the doctor called right on time.  She was very cheerful and professional.  She spoke with my daughter for a few minutes and that was that.  She double-checked with me regarding allergies to medicines.  Within an hour I had antibiotics in my hand and could get my daughter on her way to recovery, without her ever having to leave her bed.  Thanks for this wonderful service!"
705		First off...I never write reviews...but I am today, I do, to sing the praises of Plush Care!!!   Soo nurses are infamous for going to work sick..I had a bad case of the flu, went back toooo work too early and developed symptoms of a uti.  I couldn't miss any more work and found PlushCare on line bout 50 minutes before my shift!!!!  I signed up, called and was able to get a phone appt with Dr George Rudy for 230pm.  I spoke to him on my way to work and he called in a script , with a coupon and I started on the med and my symptoms are gone and I'm feeling so much better!!!  Dr Rudy was very professional and immediately took care of my problem!!I would highly recommend this service to any of my colleagues..it is a quick and inexpensive way to be treat a known problem!!!  No waiting for an appt, or in urgent care for antibiotics.  I am beyond satisfied and am so grateful to Dr Rudy and the service that PlushCare offers!!!
708		"Dr. George Rudy was not only pleasant and efficient but also professional and courteous.  When it became obvious I had a bladder infection I was DREADING going to the doctor or urgent care....two hours of wasted time to pee in a cup and have the doctor then say, """"Yup...you have a urinary tract infection...""""  Dr. Rudy asked specific questions, was thorough in explaining  what I needed to do to deal with the discomfort and then called in my prescription to a pharmacy 1 block from where I lived....all from the comfort of my home!!!!!!  Great service, and I'll be using it again!!!!"
709		"WOW! What a great service! It;s obviously convenient & inexpensive, so the only wild card is effectiveness. For me it was EXTREMELY effective!Dr. George Rudy was extremely attentive, & quickly determined that my severe side pain was likely """"muscular-skeletal"""". (A relief, since some of the the possibilities I Googled were pretty scary.) He prescribed a muscle-relaxant & sleeping med, & gave me great advice. He even checked local pharmacies to find the best price! (I paid $11 at Target.)3 1/2 hours after my appointment I fell into blissful sleep. I awoke almost 13 hours later, feeling refreshed and with manageable pain. (My routine lately has been to knock myself out with sleeping pills and wake up 4 hours later, when the pain overcomes the drug.)At first I was disappointed that he can't prescribe strong pain-meds without a physical appt.. Now I'm convinced that the regime he advised is much better. It's a little more complicated than just popping a pill every few hours. Pain serves a purpose though. Now I have manageable pain that reminds me to take it easy & let my body heal, but still allows me to function reasonably... and SLEEP.Thank you, Plushcare, for providing a unique & valuable service. And thank you, Dr. Rudy!"
711		Hi:I just want to inform you that I had a WONDERFUL experience with Plushcare and Dr. Wantuck.  He spent more time with me than my regular primary care doctor.  I did not feel rushed and my prescription for the sinus infection was called in immediately to my pharmacy.  I get sinus infections every spring and Plushcare will be my new medical service for this condition.  Thank you so much for starting this company.  You are awsome and I will spread the word!!
713		Wow! I happened to see PlushCard on a search for urgent care in my area. I had already called an urgent care in my area where I spoke to an obviously overwrought and stressed employee who was rude to me on the phone. I was ready to drive 30 minutes to a minute clinic at CVS to avoid a 2 hour wait while being surrounded by others who were just as sick as me. I was pleasantly surprised by the easy and straight forward treatment by the employees and doctor at PlushCare. Within one hour of contacting them, I had a consultation, diagnosis and prescription called into a pharmacy near me for $45. The doctor also gave me instructions for home care which were very helpful. As a healthcare professional, I appreciate the fantastic professionalism accompanied with just good old fashioned care and compassion. PlushCare you got it right! Thank you and I will be referring the people I love to you as well!
715		The Dr. I communicated with was very attentive and was more then willing to help. The process was fast and had my result instantly. The doctor demonstrated great people skills and showed vast medical knowledge. I would recommend the service to anyone. I live a very busy life and do not get sick often so when I do it was nice to not have to schedule and appointment and wait to be seen. Excellent service.
716		I recently traveled to California for a vacation and decided to drive to Napa Valley to see the scenic views.  While driving the countryside with friends, I became extremely nauseous.  After being unable to find a doctor in the Napa area that would see me on such short notice, I utilized Plushcare at the suggestion of a friend. And, I am SO glad I did.  Within minutes, I was speaking to a knowledgeable and professional doctor about my nausea and vomiting in the privacy of my hotel room. After a thorough discussion, the doctor prescribed me medication to a drug store down the road that truly saved my weekend vacation.  I would recommend Plushcare to everyone and wish there was a similar alternative available in Pennsylvania.  California residents are truly lucky to have Plushcare.
718		Great experience! I'm new to Plush Care. A friend passed along info about their recent Indiegogo campaign and I contributed, which got me a membership. I used it the other day for the first time and was not disappointed -- in fact, I was impressed! I usually get a sinus infection at least once a year and have to take an annoying trip to the doctor's office just to get a prescription for something I already know I have. I decided to give Plush Care a shot and it was way more convenient. In the end, I got the prescription I needed without the hassle. Looking forward to more visits.
725		PlushCare's service symbolizes the blend of modern technology and medicine. Many working professionals such as myself have little time to go to a doctor's appointment, let alone wait for a consultation. PlushCare is efficient, and I can consult a top-notch doctor at a time that works for me without the need to wait. The service is affordable, efficient, and secure. You can't ask for anything more - highly recommend this to everyone!
729		I am constantly on the road for work, and happened to be on the east coast (In the middle of nowhere) a while back when I came down with a sinus infection and needed antibiotics. I was complaining to a friend about the inconvenience of searching for a doctor. She tipped me onto Plushcare, and there i was able to make a same day online appointment with a reputable doctor. i received my prescription and was back and ready to go. I highly recommend  using Plushcare anytime, anywhere.
732		Instead of packing up the kids and heading down to the Doctors office and waiting around for an hour, I just made a simple phone call and talked to the nicest Doctor. After hearing my symptoms, the Doctor was able to diagnose me quickly and send a prescription to a pharmacy nearest my home. Such a time and money saver. Great experience!
734		I heard about Plushcare through friends and decided to give it a try.  With a demanding work schedule and little time to myself, I found it extremely helpful and reassuring to know I can contact a doctor without having to set apart time not only for the appointment but travel time to and from the office as well.  Not only is it convenient but the interaction with the physicians is professional and is an overall great experience.
735		Wow! what an awesome company.  I have had sinus infections in the past and know exaclty what I need for them.  AN ANTIBIOTIC! It's always a pain to get them since my doctor won't provide me a script unless I make an appointment, pay co-pay and come see him face to face which is totally unnecessary and annoying.  Thank you PLUSHCARE for making this simple.
736		A friend passed along this new service to me, and I'm happy I found out about it. I usually get a sinus infection at least once a year and have to take an annoying trip to the doctor's office just to get a prescription for something I already know I have. I decided to give Plush Care a shot and it was way more convenient. In the end, I got the prescription I needed without the hassle. Really happy I didn't have to waste my time standing around the doctor's office.
737		This is a great service to deal with those minor and unexpected health issues that arise. The time it takes to get an appointment with my primary physician seems like it's getting longer and longer these days. Sometimes you just need antibiotics for a very rudimentary issue and it can be such a nightmare of a process trying to get treatment. Plushcare can save you time, money and a headache. I would definitely recommend trying it out. There's nothing to lose because they offer your money back if you're not satisfied, which is pretty cool.
738		I am swamped at work and I have no time to go to the doctors.  I had this nasty cold for over a week and I knew it was a sinus infection.   My friend told me about Plushcare and I signed up a couple months ago thinking this would suit my lifestyle perfectly.  It was the best investment ever!!!!!  I called and the doctor called back in no time.  I described my symptons, and I get sinus infections frequently.   The next thing I knew, I was driving down the street to Rite Aid to pick up my perscription.   I did not have to miss any work and I was better before the weekend.   Everyone I talked at Plushcare was so helpful and professional.  They made me feel like they were there for me. You got to do this!
740		A friend had recommended that I sign up for Plush Care. I called to make an appointment and got a representative that provided a high level of customer service. The representative was very professional and answered all my questions quickly and professionally. I made my appointment and it went great. I loved how easy it was. Great Company & Concept! I will recommend to all my friends and colleagues.
741		I am a Consultant who is constantly on the road for work. When I came down with the flu and was across the country, I needed access to a doctor quickly. Although I generally rely on reviews from family and friends to pick a healthcare professional, I was far from home and needed a service I could trust to get me into the right hands. Enter Plushcare! I was able to make an appointment online and speak to a reputable doctor the next morning. I will certainly be recommending Plushcare to my coworkers who are more often away from home than in close proximity to a family physician.
742		I heard about Plush Care thru their Indiegogo campaign. I contributed and received a membership. I used Plush Care for the first time when I experienced a leg cramp while jogging. I spoke to a Plush Care doctor who was very personable and well informed. The doctor gave me a prescription for an anti-inflammatory, which I had filled at CVS. The entire process was easy and hassle free.
744		I found out about PlushCare when doing a Google search for a nearby urgent care. I at first thought there was no way they could make seeing the doctor this easy and it had to be a scam. However, I gave it a try because the team had extremely reputable backgrounds from places like Stanford and UCSF. It wasn't a scam and it was just as easy as they said it would be.
