element_id,rating,name,text,word_count,sd,ave_sentiment
409,5,Megan Perez,With a new baby i don't have time to wait in a doctors office and risk getting me or my baby sick. PlushCare is my new doctor!,27,0.320822265343467,0.130915277019971
410,5,patient,FIVE STARS ALL THE WAY !!!!!,5,,0
411,5,Janeal,My doctor retired and I didn't know how I was going to get the prescriptions that had to be refilled. This was great. I talked to the doctor he sent the refills my drug store and them the same day. Thank You,42,0.19446362556293,0.161243615651385
412,5,R Javier C,Plushcare is so easy and convenient to book any appointment for any need you may have. I highly recommend anyone to use them.,23,0.0423075947534371,0.370084012854152
413,5,Kris,"I was iffy about using PlushCare at first since I never heard of them, but I gave them a chance and I've been using them ever since.  The doctors are great and they listen and they're always on time.  Excellent service! I've never had an issue and they take insurance. I'd give them more stars if possible.",57,0.278375237834667,0.327302248842303
414,5,Jim Sparks,Great doctor!,2,,0.353553390593274
415,5,Roderick Coleman,My doctor was clear and understanding and to provide me with the best care.,14,,1.01559271926721
416,1,patient,Great service.. Got an appointment within 1 hour and started when promised. Got my meds quickly without having to wait 2 hours at my primary care Dr.,25,0.232081200409993,0.382761325251379
417,1,patient,Ordered lab test in excess of what my PPO covered. I have good insurance so this came as a surprise when I received EOB stating test not covered due to them not being necessary for what was being tested for.,40,0.307645616940977,0.138481360437074
418,5,Adrian Hobkirk,"Excellent service, great DR's. Replaces waiting in line some where you dont want to be.I am thinking of switching this to my primary care. Very cost effective.",28,0.440272673496937,0.598868155325505
419,5,patient,"Professional, caring and knowledgeable",4,,0.7
420,5,patient,Love it!  So easy and all of the doctors I’ve had have been wonderful!  very friendly and thorough!,19,0.634125874180493,0.845074245988154
422,5,Mike,Great service. Always understanding and helpful. Will use again !!!,9,0.440176397682749,0.433726285718866
423,5,patient,"The doctors are knowledgeable, helpful and friendly.",7,,0.793725393319377
424,5,patient,For basic medical needs you can't beat them. My last appointment was at 8:45 Saturday morning and the doctor logged in right on time. No more waiting rooms.,27,0.268328157299975,0.226916322295371
426,5,Monica  Fry,Very thorough experience with the doctor who listened and was much more convenient than going to my primary care physician.,20,,1.16946355223239
427,5,Nicalas L,"Very awesome company. Doctors are there to help you not just take your money. I have recommended this to friends , family , and even my employees at the company I own",30,0.406048296917702,0.189210494659379
428,5,patient Jeff Hughes,"It was very easy, the doctor was punctual, professional and helpful.",11,,1.0522745925764
429,5,M Bolin,We moved and do not have a family doctor yet. I needed a refill for a prescription. It was the fastest and cost effective way to get a refill.,29,0.266666666666667,0.225511254158534
430,5,Guy Sergi,Excellent service,2,,0.707106781186548
431,5,patient,"Amazing!!! Appointment within 30 mins. Spoke to doctor, he looked up coupons for medication and it was prescribed and in my hand in 30 minutes!!! Loved the whole process!!!",27,0.239356776939085,0.246051119516231
432,4,TS,Quick and efficient service! My doctor was knowledgeable and caring.,10,0.445513352781341,0.559974487139159
433,5,patient,Easy way to take care of minor medical issues,9,,0.266666666666667
434,5,Grace Olanbiwonninu,They are 5 plus stars they treat u and they get u with medicines u need and dr to treat other things u might need i recommend them 1000%,27,,0.0962250448649376
436,5,patient,Very good experience with Plush Care and the doc I spoke with.,12,,1.16913429510899
437,5,patient,Doctor was excellent and what he gave me fixed my problem :) I am very happy because I was dealing with a pinched nerve on my neck which was driving me crazy!,31,,-0.0844144919525842
438,5,Carol ... Patient,"I was able to get in for an appointment right away. The doctor was polite, thorough and prompt with the appointment time, unlike waiting in doctors offices! It was so awesome to be able to not have to get out while I was sick and barely felt like sitting up. It’s like the old days where doctors came to your house and saw you from your bed! The prescription was called in promptly. The cost of the visit was very reasonable. I recommended the service to 2 other people who had the same flu, and they also loved the service. Will use it again and again.",106,0.220231395886757,0.26028206416985
439,5,Don W,"Excellent help, fast and efficent.",5,,0.894427190999916
440,5,Patient,Excellent service.,2,,0.707106781186548
442,5,Patient,The greatest experience the doctors really care about your health they are there to help I’ve already told everyone about them love it!!! A+++++,25,0.44022958025709,0.339732654714221
443,5,Dale Stephens,"The people at PlushCare has been helpful and supportive from the very start. Kind, non judgmental, quick to respond to my needs.",22,0.0593791878859977,0.458012573584461
446,5,Tom from DeBary,"I've used PlushCare for over a year and am completely satisfied with their service.  The 2 doctors that I've seen have both been professional, knowledgeable, and friendly.  I'm confined to a wheelchair and using the doctors on PlushCare is MUCH more convenient for me than actually going into a doctor's office for prescription refills and minor ailments.  I highly recommend them.PlushCare team.",62,0.232940590426063,0.349223357211595
447,5,Dr. Abena Asantewaa,"I really appreciate that Dr. Nair took the time to explain how my meds work, and why periodic blood work is needed. It was the most informative medical visit I've ever had.",32,0.0500610468244496,0.263082497214989
450,5,Patient,Good service .Dr listened then prescribed treatment. Would use again.,10,0.343046501283309,0.14775591099508
451,5,customer,I am running a successful small business and it doesn't leave a lot of time for things like sitting in a doctors office for an hour or more. Especially when all I want to do is renew my blood pressure medication.,41,0.29850399900341,0.0723991528503066
452,5,Dave,"As professional, perfect, and """"Peace-Of-Mind-ish"""", as you can get!  Simply thee best!!",15,0.265361388801511,0.476313972081441
453,5,Patient,Great visit emailed about other issue and doctor took care of with no issue great people,16,,0.35
454,5,Patient,Easy and comprehensive right from the living couch...few apps can deliver at this level. Thanks for making me feel better.,21,0.342998082325898,0.517861287915764
456,5,M...,"In my experience, Plush care has the Best doctors ever...",10,,0.632455532033676
457,5,Mark Spera,"I've used PlushCare multiple times for medication refills when in a bind. Last time, while on my way to Florida I realized I was running low. I booked an appointment and got a prescription refill while waiting for my flight! It was at the pharmacy waiting for me when I arrived at my destination. Pretty cool stuff!",57,0.387298334620742,0.381738327222601
458,5,Michelle Martin,"Very convenient,professional.and affordable!",5,0.187877538267963,0.69853490629115
459,1,Unsatisfied Patient,"Called with a low energy level and asked the doctor to test my levels. Went local had blood drawn etc... got results back that said I’m okay. Speaking with first doctor Was easy and I was happy that we were both on same page. After results came back I couldn’t schedule same doctor and all other doctors I tried to schedule with, said I’m okay so there’s no reason for another appointment? Still low energy levels and few hundred dollars gone all so I could get a blood test with no help for key issue. Low energy levels etc... don’t recommend unless you like being told no a lot. Good luck",116,0.343444461950188,0.258326185992498
460,5,Alicia Torres,"Amazing experience. So much easier than going to a doctor's appointment when you do not have the time to take from work for something simple as a cough or cold. Even with flu symptoms, I would choose PlushCare first before trying to get myself out of the house and wait in a waiting room while not feeling well.",58,0.414958504930329,-0.0119166722020768
461,1,Love_Labs,"I don't trust Plushcare.  I paid $99 for a PEP consultation with Dr. Stephanie Anderson, which lasted all of 15 minutes.  I stated up front that I was paying out of pocket and not using insurance and the doctor confirmed it.  She didn't think I needed PEP and then the conversation gravitated towards getting me tested for PREP.  The doctor did not discuss the potential side affects or efficacy of PREP.  She told me to email her if I had any questions.  When I saw the lab order that she sent, I noticed that it would make me responsible for Quest Diagnostic's full rate and not the discounted rate that Plushcare has negotiated.  I tried to get back in touch with the doctor, but all of my emails were intercepted by people at Plushcare.  Every time I emailed, I got a different person, with a different story.  Ethan said the labs would be $105 and that they would send the correct lab order.  They didn't send it, so I emailed them again and Allison said I would be billed the full rate, because of the form.  When I lost trust in them and asked for a refund, they connected me with a """"Team Lead"""" named Janet, who said they could bill my credit card and send another lab form.  I got tired of the headache and gave up.  I don't even see any available appointments for Dr. Anderson in the near future anyway.  They don't offer encrypted emails, which is another thing the doctor failed to mention.  In the end, it was $99 down the drain and I still don't know if I'm okay or not.",272,0.210270036155747,-0.0584775143815056
462,5,Mandy Johnson,"Fast, convenient and affordable. Personable doctor that was knowledgeable. Nothing better than getting taken care of out of comfort of my own home when not wanting to leave home due to illness. Definately will use in future",37,0.545484389900646,0.637432874277813
464,5,Susan Heaton,"Excellent services, wonderful physicians. As well as the schedulers.",9,0.365736220724759,0.616385438199983
465,1,Zach Woodie,"Their office staff doesn't even understand how insurance claims work. They don't care to either. This place isn't worth the hassle. Don't use this provider unless you want to spend two months going back and forth about how they are in capable of filing an insurance claim.I used them three times. The first two times I had no real issues. The doctors are fine. The third time they suddenly forgot how to properly make an insurance claim. I would expect someone to make the effort get on the phone with the carrier and have them walk them through the correct procedure if they don't know how to do their job correctly. Nope, instead they just give up and say they don't know. Their solution is to shift the burden to me so they don't have to deal with it. I constantly have to follow up with them. They just don't make the effort.",154,0.21020427159484,0.00356984254327461
466,5,Thad L McMullen,I just used PlushCare and the service and over experience (Dr. Allan Wagner) were great.  Top notch medical care in the privacy of my own home.  I’ll definitely use them again.,32,0.317518049821255,0.258467085204716
467,5,VIDA ALMA Y CORAZON,"Thanks Dr. Duque, you saved my mom and myself as her daughter, and thanks to the professional staff/Doctor who assisted me on the phone. I can tell that these are people who really care about patients' health.  Blessings and thanks.",41,0.0941202007830939,0.604771824237098
469,5,Karen,I soooo appreciate saving time and energy when feeling ill by being able to use the Plush Care service. Wonderful experience!,21,0.0386646238834444,0.557670103629921
470,5,Susan,Excellent service so convenient. Truly a wonderful experience,8,0.159099025766973,0.7875
471,5,Elizabeth,It was an awesome experience. So easy. The doctor ordered medication. So much easier than going to the doctor.,19,0.258328046416646,0.350453053113262
472,5,Tracy McConnell,So quick and convenient to manage the inconvenience of common illness!,11,,0.286435777348876
473,5,Cathy,Love the care and each physician I have had contact with at PlushCare. I find myself much more satisfied than when I see my HMO doctors. The care has been excellent and I would return and recommend!,37,0.122613028965317,0.667284600983725
475,5,Caleb,I was on vacation away from my PCP so decided to try PlushCare. My service came quickly and it was a great experience. I highly recommend using PlushCare.,28,0.130076858163841,0.36623798782177
476,5,Greg,Excellent service. Awesome experience . Don't even hesitate.,7,0.213490593830457,0.473348661497763
477,5,Christina,Best and easiest service ever!! Had my flu taken care of in my PJs!!,14,0.35217053072301,0.332355503741639
478,5,Ivan,I got my prescriptions filled with no problems!!!,8,,0.176776695296637
479,5,Julie,"Finally, a way to see a doctor for renewing prescriptions!  I dreaded going to see my family doctor because I was exposed to others who wereill.  The last 3 visits I ended becoming sick, even though I was perfectlyhealthy before I went, due to poor ventilation, stagnant air and patients who were sick in the waiting room area.   In addition, no more waiting days to see a physician or having to goto an emergent center, just to get a prescription renewed!  I love it!Plan on using this great service a lot.  Highly recommend it!",94,0.346072093669803,0.0870015849019409
480,5,Miguel,Very convenient and always available. I had my doctors appointment on my way to work so I didn't have to take a day off and I got the medicine I needed.,31,0.876067203864417,0.668502094412213
481,5,Autumn,"I went with plushcare because I was feeling a sore throat early in the morning. I had just started a new job and my medical benefits had yet to kick in. For $99 I love how I got to choose my doctor and also see who else was available.  It was easy to upload the photos of my throat, speak to the doctor and get my prescription antibiotics started. I highly recommend using plushcare.",73,0.252567511009755,0.248120288949176
482,5,Kristen,I was able to speak to a doctor and be en route to the pharmacy before my local urgent care even opened! The doctor made it really easy and I appreciated being able to get back into my weekend more quickly.,41,0.706907404917979,0.55315919877739
483,5,Brent,THIS is the way health care reform should be in the USA.Easy and a fair price.Every one should know about plush care.,24,0.0793041755303881,0.623023229807787
484,5,Hugo,So great to call and get seeing so quick.,9,,0.5
485,5,Mary,"Prompt, efficient, polite, warm and friendly",6,,1.26556970043798
486,5,Cynthia,"Was on vacation and out of state, was looking for an urgent care and came across their website. Sounded too good to be true and I thought I'd run into some issue. Thought I'd give it a try and scheduled an appointment for 8am that day! Amazing!!! I didn't have to wait hours in a urgent care or anything! One call with the doctor and my prescription was called in!! No waiting or hidden fees! Absolutely the best",78,0.41272222337811,0.102361634703358
487,5,Joseph,"Medicine and technology linked together , an awesome experience.  Sure beats sitting in a waiting room with who knows what disease in the air.  Great job.",25,0.326907083958354,0.114280624753801
489,5,Anonymous,Very easy to setup,4,,0.72
491,5,Clara,"I was too sick to make the trip to the doctors office, however, the care that I received through PlushCare was excellent.  (I worked at a Level 1 Trauma Center for forty-five years and I KNOW excellent care.)  I would not hesitate to call them again if need be.  Thanks PlushCare -",51,0.0599954795951105,0.442892710584659
492,5,Frank,"Straight forward, good doctor",4,,0.975
493,5,Christine,"Both times I have used Plush Care the physicians were very prompt, thorough and kind. Both calls took no longer than 10 minutes. I love using this service as I don't have to deal with spending a full day at the doctor's office. At most, i run into the pharmacy and I'm done. Plus, it's the same price as my doctor's office but way less hassle. Great service...",67,0.584817177184578,0.300432623046461
495,5,Gary,I've had nothing but the best experience with plushcare. All the doctors were so professional. They always asked the questions i forgot to ask. Its so convienant to book appt with the availability they provide and always called on time. Its the best.,43,0.17193552224451,0.298035693924806
496,5,Kelley,"So helpful!! Very professional & understanding, I was out of town & needed a doctor right away. This service is amazing, I highly recommend it!!",23,0.3513826843904,0.715266409698486
497,5,Mary Pisano,"I had just gotten off a plane and arrived at my hotel very ill with a sinus infection.  The nearest urgent care was 40 miles away.  I had never used a call in urgent care before but I would use you again in a second.  The service was prompt, helpful, professional and I received the needed medication to make the rest of my trip comfortable.  What a great concept !Good job.  Thank you for helping me.",75,0.412522732453264,0.270102574653784
498,5,Debbie Nelson Marcantel,"I was very pleased with my experience using PlushCare , Dr. Rudy was awesome.  I will and have recommended PlushCare.  I will have no reservations on using them again.  It was quick and easy and best of all no waiting at a doctors office and it is very cheap.  LOVE PLUSHCARE!!!!",50,0.2285028105902,0.328674286602817
499,5,Diane,This service is wonderful when you need help quickly.,9,,0.583333333333333
500,5,Max,"Moved to a New City almost overnight.No time to find a PCP. However I have to take 2 medications everyday. I only need annual check-ups in order to get a 1year supply of meds. While searching on-line for a General Practitioner. I found Plush Care. I was so impressed, (not a word i use lightly).I scheduled an appointment for the very next day. Dr. James, called me right on schedule.He asked me questions about my health.Some Questions, my previous doctor never asked. He explained why they were important. He was professional, courteous, very knowledgeable, (we spoke about various conditions). He was comforting, and caring.  Let's face it we do not always receive great """"bedside manner"""" by a physician.However Dr. James made me feel comfortable, While i was in my own home.I would, without a doubt recommend, PlushCare.Thank You Dr. James,Thanks to the Creators",152,0.306435259117407,0.227743831802905
501,5,Ohui,The customer service was great the doctor carefully listened and gave the best recommendation,14,,0.54788554592047
502,5,Mary,Very easy to book. Very nice doctors. Excellent service. Would recommend it to family and friends.,16,0.247525159805029,0.533926064990456
503,5,Judy,I'M thankful that our Union brought you to us!!!,9,,0.333333333333333
504,5,Bonnie B,I was in a bad place.  My general doctor decided she wanted my Endocrinologist to prescribe one of my meds.  My Endo did not want to prescribe said medication.  As you can see this was an issue.  PlushCare saved the day!  I am so grateful to have found them.  Thank you to the Doctors at PC.,56,0.340134692579143,0.088083093956519
505,5,Barbara,"Last month when I could not get an appointment to see my regular doctor for days, I tried PlushCare. The experience couldn't have been better. From selecting my appointment time to the caring and knowledgeable doctor that I spoke with, I was impressed. I was able to gain piece of mind and be on the road to recovery much sooner with a PlushCare visit.The next day I couldn't wait to share my experience with friends and family.Thank you PlushCare!",81,0.276553800966164,0.0983294740758464
506,5,Christine,"I received more information, and fantastic tips, from the Plushcare doctor than I EVER have from any regular PCP I've had for my seasonal sinus infections. He was not hurried or seemingly distracted as my doctor always is. I didn't have to go into a germ filled office with my healthy children in tow. Great experience all around.",58,0.258601882990278,0.384108203616392
507,5,Tracey,"My Plushcare visit was awesome. No wait time, friendly doctor, and my prescription was sent directly to my pharmacy. It was very easy to use the Plushcare system. I had my appointment in my pajamas at home. you cant beat that!",41,0.267329268782203,0.324710247279594
508,5,Scott,"East to use, fast service, no drive to the clinic, no wait.",12,,0.360843918243516
509,5,Michi,"This is the most convenient and cost efficient service around.  I loved my doctor, he was very thorough with his education and I felt very comfortable.  It was just what I needed, I would recommend this to all!",38,0.431256345915604,0.642204344828128
510,5,Anonymous,"Wonderful service. I knew exactly what i had (I'd had it before).  Dr was understanding, and it was waay quicker than going to urgent care clinic 45 miles away.",28,0.278475067447945,0.332855042644549
511,2,Maelene,The follow up appointment they told me to see a doctor in person. When I called back they said that I already had my follow up and they'd call me back and didn't call me back.,36,0,0
512,5,Shani,I was abroad and holiday and PlushCare literally saved my life and my holiday :),14,,0.641426980589819
513,5,Kim,I found Plushcare while googling urgent care centers for poison ivy and was absolutely blown away by their level of care!  I was able to get a same day appointment and the compassion and medical knowledge they exhibited were beyond impressive.  It was a better experience than any in person medical visit I have ever had.  Seriously! I have recommended them to everyone I know and will definite use them again.,71,0.192850721493421,0.271119569167868
514,5,Sheri,"I have had Great Care from the doctors of Plush Care. I will use them in the future! So easy to get care from your home when you need it right away, love Plush Care!!",35,0.615861702999702,0.734613132245682
515,5,Melissa,I love this company. The doctors and reception are always nice and respectful. THANKS,14,0.119702563480085,0.463888888888889
516,5,Danette,I knew I had a UTI and needed an antibiotic.  This was so much easier than using my primary or an Urgent Care.  Added bonus-much cheaper.,27,0.677144097178475,0.747826630924579
517,4,Sandra Marquez,"This is great service, very convenient,  Doctors are extremely inquisitive and polite. The only problem is both times  I've used this service, there are video problems, and my insurance covers that service. I was told it was androids only. Otherwise great experience.",42,0.546557183370152,0.319101968144559
518,4,Eileen,"My GP was unavailable for a few days and didn't want to sit at urgent care all evening in a room full of sick people. I made an appt to have the doctor call me at my convenience and found a pharmacy with late hours.  Doctor called me on time, looked at the photos I submitted. She asked relevant questions and I was done in about 20 mins.  Super easy!  The only thing preventing me from doing this all the time is the cost but I would definitely do it again and recommend this to my friends and family.",98,0.371196302369469,0.350868713405801
519,5,Regina,"The team was great!  Someone as readily available on the phone to get information, and Dr. Dantes was prompt and very helpful.",22,0.511556638036697,0.61172516771674
520,4,Barry,"I've had two contacts with Plushcare: the first was very good without any drama. The second was filled with drama & a lack of empathy...Dr. Mary even went as far as saying, """"We cannot keep filling your prescription without you seeing a Doctor...Now, forgive me if I'm wrong, but I believe that is the population Pulse is designed to serve, people with no insurance or needing a prescription filled bc they can't make it to their Doctor. Dr. MARY, also declared that she would only approve ONE MONTH (bc she's God on a dog) of my prescription medications. I stood firm, bc I knew the mandate or policy states that Pulse is allowed to grant three months supply of medication with each call. Dr. Mary seemed to be an angry woman, bc she lectured me about not having insurance...not accepting that I was recently divorced & my ex was providing my insurance & even after explaining that she was  inpatient, as if she was blaming me for calling Pulse. I felt like saying, excuse me for bothering U, your hiness!!! But I couldn't bc I needed my meds for high blood pressure...The good news: The Wizard of Pulse aka the CEO called after I noted my concern & I explained how inappropriate Dr. Mary was & he made everything ALRIGHT...THX PULSE...I'm very pleased with Pulse bc it is very convenient & the service saved me & lots of people a lot of money...even thinking about going to Mexico was horrifying...I'm glad I stumbled upon Pulse...thx for bridging my insurance gap...and the CEO informed me that Pulse is now accepting insurance...thx!!!",274,0.336391922551685,0.0402333907755713
521,5,Anthony,"I've used several Doctors so far, and all have been caring, honest and helpful. I don't have anything negative to say and I really don't care for dealing with Doctors. I would highly recommend, and very easy to make appointment and use.",42,0.269019392628422,0.4046305592735
522,5,Nicole,It was a wonderful experience.  I had no doctors as I had just moved and the urgent care was closed.  I felt helpless until I found PlushCare!  It was such a comfort to know I had someone to turn to when I was not feeling well.,46,0.187783912730347,0.0686101319873015
523,5,Christopher,I am without insurance and need to get my needed medications.  The Doctor that talked with me was professional and caring and was able to prescribe the medication I needed.  She even sent my a prescription discount card which helped tremendously with the cost of paying out of pocket.  I can even call in my future refills as I need them.,61,0.14674838233963,0.15805439482977
524,5,Elizabeth,"I had an upper respiratory infection and knew I needed antibiotics after it persisted (as it was not the first time I had this). I had just moved and had no local doctor yet and could not wait weeks for an appointment so called Plush. A very nice physician examined me """"virtually"""" and called in a prescription and I was on my way to recovery in no time. She was very thorough and attentive. It was a very good experience when I needed immediate healthcare.  Thank you!",87,0.418278491554993,0.332797823280486
525,5,Charles,"great service,excellent staff",4,,0.25
526,5,Kutter,"Dr. was excellent. Process was easy and well thought out with reminders, instructions, etc. This was an easy process and I will be using the service again soon another family member. Call backs are prompts, scripts are called in quickly. Overall could not have been better.",46,0.354858228345817,0.252106324301071
527,5,Lana,I have recommended PlushCare to all of my Family and Friends!  Thank you for a wonderful experience!  I wish I could use this service for all of my Healthcare needs!,30,0.541786404640864,0.0354552797144938
529,5,April,Doctor was knowledgeable and treatment effective.,6,,0.469485534033442
530,5,Tara,"PlushCare saved me at my best friend's wedding, when I woke up the day of the rehearsal with a terrible bug. The doctor called me quickly, was extremely responsive, and directed me to exactly what I needed to calm my symptoms. As I was enjoying the night on the dance floor after the ceremony, I thought about how grateful I was to PlushCare for saving such a special day in my life!",72,0.417756069973637,0.477284457552856
531,5,Maria,"I have used PlushCare Urgent Care on three different occasions now and have received excellent care. All three occasions I was out of town. On vacation, at my Father's funeral and a wedding. These were stressful times being sick away from home. I was bound by time, location and access. The hotel first recommended PlushCare to me. PlushCare actually shows you the closest pharmacy. The doctors have all been professional, caring and thorough. I was able to make an appointment and speak to a doctor within an hour. This is an outstanding service and you should not hesitate to use their service.",102,0.336547381551962,0.183047236157226
532,5,Isaac,Satisfied again and again,4,,0.5
533,5,Jennifer,"I was blown away by the convenience and professionalism of this service. 100% loved it and will use it whenever it is appropriate! Seriously, the best interaction I've had with the medical community in years. Both doctors called on time and were knowledgeable, kind and courteous. I got exactly what I needed. The entire experience was excellent! THANK YOU from a very busy working mom who has zero time to sit around in doctors offices waiting for an """"appointment"""" and the doctor is two hours behind schedule. THANK YOU!!!",88,0.27137773045538,0.343129848288042
534,5,Shannon,My experience was excellent,4,,0.5
535,5,Raul,"The medical consultation was efficient, friendly, and professional. The doctor asked a series of questions to do her diagnosis and prescribe the proper medication for my symptoms. Shortly after I finish with the doctor I received and email to let me know that if I needed anything further to please call.This is the second time I have used the service and would not hesitate to recommend PlushCare to anyone as stated above.",73,0.393126870286231,0.288413129831734
536,5,Deann,"It was the weekend and PlushCare was so convenient and helpful!!   I was """"seen""""  almost immediately and had my prescription within an hour.",23,0.330461110351196,0.25502245949456
537,5,Barbara,"Patrick the customer representative who returned my call initially was very polite, knowledgeable, and courteous. Dr. Sargent who returned my call was excellent.  I was treated with concern, great knowledge and courteousness. Thank You",34,0.169533199641864,0.363680237446082
538,5,Helen,Great idea.  Not always easy or convenient to get to clinic when you're not feeling well.  Everyone I dealt with was great.,22,0.574768313185137,-0.0501882517475731
539,5,Phillip,"Always available, always patient. Especially when you can't get to your doctor or can't get an appointment for immediate care.",20,0.282842712474619,0.45
540,5,Miguel,I loved the care very professional and quick,8,,1.95868578388674
541,5,Michele,"Didn't have to wait long for my appointment (great!). Time on the phone with the Plush doctor was actually longer, a more thorough discussion of my concerns, than my experiences with my """"regular"""" doctor in his office (plus, no waiting-room time around coughing and sneezing people waiting to be seen.)",51,0.122181814326673,0.336395589448066
542,5,S. Lynn,I've used them coast to coast and would recommend to anyone who spends time on the road.,17,,0.412310562561766
543,5,Luana,Me and my family have used this service many times and they have always been thorough and very efficent,19,,0.412948320967011
544,5,Kelley Horn,Was a great experience.   Made my appointment online and was speaking to the doctor within the hour.  Had prescriptions picked up within two hours.   Super cool experience.   The doctor called me the next day to check and see how I was feeling.,42,0.366713492026205,0.291633457147091
545,5,Gabriele,"I find this and excellent service.  Especially as I was on holidays and the GP o contacted did not take new patients.  My doctor ato plushcare listened, asked, explained,  gave advice and also git back to me a day later.Excellent",41,0.312608631424209,0.145888008111475
546,5,Christina,"Awesome service, called right back, if there was a problem they fixed it immediately. Doctor was professional and to the point. Only problem was my state required a face to face and I was not told that so I had to reschedule- which they did for a few hours later that day. The picture connection would not work, so he called me and we continued because he had at least seen me. I told him what I needed and got the prescription in a hour.",85,0.153727853094789,0.0813749502180461
547,5,Danarae,"As a mother of four I have appreciated this service and it's ability to save me time and give me the care I need. I suffer from severe seasonal allergies and I needed a prescription but my doctor could not see me for over a week. I called plush care and had an appointment with a doctor the same day and they called in my prescription for me. Within an hour I had the medication I needed and I was able to function again! The doctors were very thorough in their questioning me regarding my health. The cost is very affordable, the same as my out of pocket cost when I go to the doctor's office. I recommend them to everyone, I hope I never have to set foot in my doctor's office again, such a waste of time, exposure to so much illness and the offices charge an arm and a leg for cash paying customers like me.",159,0.329807604253865,0.193683793321909
548,5,Kelli,"The doctor was friendly, asked questions,and was able Help me get on the road to recovery.   Once given the proper medication, I was feeling better the next day",29,0.144893839966985,0.344991041829147
549,5,Terry,Plush care helped me get my prescriptions when i had no family doctor.,13,,0.637905225659013
550,5,James,No non-sense service. Fast and easy,7,0.734846922834954,0.567093868970597
551,5,Doyle,"Calling urgent care clinics locally to be seen and treated in a timely manner,without success.The over the counter eyedrops for a pink-eye infection gave some relief for the symptoms,the infection was not going away,only getting worse.PlushCare may well have saved me an expensive emergency room visit as well being able to treat it immediately.Loseing the prescrption anti-biotic eyedrops added to my misery.The follow up consultation and prescription replacement were as important to me as the original.The doctor was friendly,courteous and highly professional,I felt at ease and in capable hands. There are times when one may need an ambulance and emergency room,but this time PlushCare was exactly what was needed for me!",124,0.491242614228368,0.213956604854175
552,5,Charles,Appointments are easy to find and the staff has always been great,12,,0.375277674973257
553,5,Nena Williams,"This Company was there when I needed them. They always answered my calls and questions, and did what they could to make my experience comfortable. They made things right. They are people pleasers! Will definitely use the service again and recommend it! Thanks!",43,0.239174046676697,0.255130141874497
554,5,David,"Was suffering from what was most likely bronchitis or waking pneumonia. Found PlushCare during an online search for local clinics. Doctor called on the dot, talked with me for fifteen minutes or so, I had a prescription for antibiotics at my local pharmacy within 40 minutes. Was feeling better within a couple days. Saved me finding a local doc, making an appointment, waiting for the appointment, getting dressed and going out, etc. I have already recommended PlushCare to friends and family.",80,0.441025648892058,0.0304716976008444
555,5,Suzanne,"I was so sick with a sinus infection , the Dr was fast in ordering my medication ! Thanks so much",19,0.529296501349291,0.249269145362398
556,5,David,Excellent service. Was a bit skeptical about using a MD through a website. I had just moved and did not have a primary care physician yet. Was about to go on a 12 hour deep sea fishing trip and needed an Rx for scopolamine patch. Picked my appointment time for call at home. Polite physician called on time. Asked a few questions about my history. Sent Rx directly to my pharmacy and had my meds within an hour. Would definitely use plush are again!,83,0.357117850088839,0.164787213095531
557,5,Melissa,"I have had rheumatoid arthritis for years and am successfully treated other than a very rare flare-up,  which requires treatment with corticosteroids.   A ten minute visit , $10 spent, and the Rx was at my pharmacy and a report to my doctor.  THANK YOU.  PLUSH CARE!",45,0.625243406962104,0.255528588153855
558,5,Meagan,So fast and helped me out on a Sunday! The doctor answered all my concerns and was able to prescribe medicine so I could get back to feeling well!,29,0.35311282135814,0.350311529493745
559,5,Shirley,"We were on vacation when I became ill. I looked up my symptoms on WebMD and was fairly certain what my problem was. I then started looking for an urgent care facility, which there was none!  I noticed an ad for Plushcare and it seemed like a no brainer to set up an appointment. I chose a time and a doctor called me on the time requested. After a short conversation he drew the same medical conclusion I had reach red. He asked what pharmacy I would like and said I would receive an email within a couple of minutes of our hanging up. 30 minutes later I went to the pharmacy and picked up my prescription. All this and I didn't have to wait 7 hours in an ER!  I would do this again in a flash!",136,0.0955192155780561,0.0272517424464805
560,5,KarenK.,"I've used PlushCare twice in the last year. So easy to setup appt. online, the Dr. called at the exact time I requested, she was very friendly and easy to talk to. She sent a prescription immediately to my local pharmacy as we were talking. Everything done within 10 mins! and I never had to leave home when I felt awful! Love this service and will definitely use them next time I need a Doctor.",74,0.323840741976925,0.234231083912082
561,5,Christina,everyone from customer service to help me with the appointment time to helping me set up the video  was most helpful . Dr. Marks was kind and was most helpful.,29,0.331342152532222,0.419779489649075
562,5,Jessica Gold,"I was really nervous at first to use PlushCare but they were very helpful. Always on time, friendly, knowledgeable and cheap. I recommend this to all my friends & family who also started using Plush Care. Very thankful for the Doctors who have treated my family. It's an amazing service you provide.",51,0.163876556452183,0.516849385923629
563,5,Tracy,Called them because my doctor was closed on a major holiday. Very helpful. Would reccomend without hesitation.,17,0.540663142639018,0.397135922698385
564,5,Stacy,As a mom who has no free time we just moved to California I work 15 to 18 hours per day moving from out of state needed some regular medication refills to get me by until I get a permanent dr.The doctor was fabulous ask me every question in the book and prescribe me my refills without aggravation also turning out he knew I was sick over the phone prescribe an antibiotic hopefully I will feel better soon great job I wouldn't know what to do without your service,88,,0.0692902328155734
565,5,Mary,Great service,2,,0.353553390593274
